market,is_cumulative,seq,code,name,board_date,purpose_code,amount_cap,planned_shares,price_low,price_high,period_start,period_end,done,standard_data,bought_shares,cancelled_transferred_shares,bought_ratio_pct,bought_amount,avg_price,bought_of_outstanding_pct,note,purpose_text
sii,False,545,6191,精成科,105/02/24,1,"4,997,477,000","3,000,000",7.00,9.00,105/02/25,105/04/22,Y,,"3,000,000","3,000,000",100.00,"22,206,844",7.40,0.56,,轉讓股份予員工
sii,False,545,6191,精成科,105/04/27,1,"4,787,824,000","3,000,000",6.00,9.00,105/04/28,105/06/27,Y,,"3,000,000","3,000,000",100.00,"22,427,587",7.48,0.56,,轉讓股份予員工
sii,False,545,6191,精成科,105/09/05,1,"5,093,641,000","5,000,000",9.00,11.00,105/09/06,105/11/04,Y,,"5,000,000","5,000,000",100.00,"51,648,461",10.33,0.94,,轉讓股份予員工
sii,False,545,6191,精成科,105/12/15,3,"5,282,037,000","8,000,000",10.00,15.00,105/12/16,106/02/15,Y,,"8,000,000","8,000,000",100.00,"103,032,096",12.88,1.51,,維護公司信用及股東權益並辦理註銷
sii,False,545,6191,精成科,106/07/28,3,"5,293,390,239","8,000,000",10.00,13.00,106/07/31,106/09/29,Y,,"8,000,000","8,000,000",100.00,"94,224,222",11.78,1.53,,維護公司信用及股東權益並辦理註銷
sii,False,545,6191,精成科,109/03/23,1,"6,503,477,000","1,500,000",9.00,12.00,109/03/24,109/05/23,Y,,"650,000","650,000",43.33,"7,650,927",11.77,0.13,市場價格高於買回區間價格上限，故未全數執行完畢。,轉讓股份予員工
sii,False,545,6191,精成科,110/01/26,1,"7,407,510,000","4,000,000",23.00,26.00,110/01/27,110/03/26,Y,,"4,000,000","4,000,000",100.00,"97,806,843",24.45,0.78,,轉讓股份予員工
sii,False,545,6191,精成科,110/07/15,1,"8,212,115,000","2,000,000",33.00,37.00,110/07/16,110/09/15,Y,,"2,000,000","2,000,000",100.00,"69,475,582",34.74,0.39,,轉讓股份予員工
sii,False,545,6191,精成科,111/01/14,1,"9,890,989,000","3,000,000",35.20,38.70,111/01/17,111/03/16,Y,,"3,000,000","3,000,000",100.00,"108,123,674",36.04,0.63,,轉讓股份予員工
sii,False,545,6191,精成科,112/03/03,1,"11,684,211,000","6,000,000",29.70,34.70,112/03/06,112/05/05,Y,,"6,000,000","6,000,000",100.00,"197,237,570",32.87,1.27,,轉讓股份予員工
sii,False,545,6191,精成科,113/12/26,1,"15,104,512,000","2,500,000",53.00,76.00,113/12/27,114/02/26,Y,,"2,500,000","2,500,000",100.00,"163,265,159",65.31,0.53,,轉讓股份予員工
sii,False,545,6191,精成科,114/05/02,1,"14,173,938,000","2,000,000",50.00,70.00,114/05/05,114/07/04,Y,,"2,000,000","2,000,000",100.00,"129,538,315",64.77,0.42,,轉讓股份予員工
sii,True,累計,6191,精成科,----,----,----,"64,255,000",----,----,----,----,----,,"58,000,000","58,000,000",90.27,"1,280,081,621",----,----,----,----
sii,False,546,6192,巨路,92/04/03,1,"532,940,000","2,000,000",22.30,54.30,92/04/04,92/06/03,Y,,"2,000,000","1,000,000",100.00,"67,558,700",33.78,3.10,,轉讓股份予員工
sii,False,546,6192,巨路,92/09/15,1,"594,641,000","3,000,000",33.60,87.00,92/09/16,92/11/15,Y,,"90,000","90,000",3.00,"4,441,000",49.34,0.12,執行期間股維持穩暨考量本公司股東權益,轉讓股份予員工
sii,True,累計,6192,巨路,----,----,----,"5,000,000",----,----,----,----,----,,"2,090,000","1,090,000",41.80,"71,999,700",----,----,----,----
sii,False,547,6196,帆宣,93/05/11,1,"1,637,301,404","2,500,000",55.00,85.00,93/05/13,93/07/12,Y,,"1,341,000","1,341,000",53.64,"87,970,963",65.60,1.57,因考量公司營運資金有效運用及維護股東權益未全部執行,轉讓股份予員工
sii,True,累計,6196,帆宣,----,----,----,"2,500,000",----,----,----,----,----,,"1,341,000","1,341,000",53.64,"87,970,963",----,----,----,----
sii,False,548,6197,佳必琪,103/12/18,1,"1,946,575,394","2,000,000",25.00,35.00,103/12/19,104/02/13,Y,,"2,000,000","2,000,000",100.00,"64,742,412",32.37,1.15,,轉讓股份予員工
sii,False,548,6197,佳必琪,107/03/22,1,"1,823,480,914","2,000,000",25.00,35.00,107/03/23,107/05/22,Y,,"2,000,000","2,000,000",100.00,"56,890,757",28.45,1.54,,轉讓股份予員工
sii,False,548,6197,佳必琪,107/10/04,3,"1,846,563,087","8,000,000",20.00,35.00,107/10/05,107/12/04,Y,,"8,000,000","8,000,000",100.00,"227,315,043",28.41,6.15,,維護公司信用及股東權益並辦理註銷
sii,True,累計,6197,佳必琪,----,----,----,"12,000,000",----,----,----,----,----,,"12,000,000","12,000,000",100.00,"348,948,212",----,----,----,----
sii,False,549,6205,詮欣,96/11/08,1,"626,557,000","4,000,000",50.00,64.00,96/11/12,97/01/08,Y,,"2,403,000","2,403,000",60.08,"140,087,400",58.30,3.34,本公司已規劃其他獎勵員工之方式，故未執行完畢。,轉讓股份予員工
sii,False,549,6205,詮欣,97/07/16,1,"429,822,332","1,000,000",25.00,50.00,97/07/18,97/09/16,Y,,"1,000,000","1,000,000",100.00,"31,888,951",31.89,1.39,,轉讓股份予員工
sii,False,549,6205,詮欣,98/01/13,1,"535,462,000","1,000,000",12.00,20.00,98/01/14,98/03/13,Y,,0,,0.00,0,0.00,0.00,因本公司股票每股價格已高於決議買回價格區間之上限，致未依決議執行買回。,轉讓股份予員工
sii,False,549,6205,詮欣,100/08/26,3,"448,339,386","5,000,000",13.50,24.00,100/08/29,100/10/28,Y,,"1,574,000","1,574,000",31.48,"28,859,989",18.34,2.10,買回期間屆滿未執行完畢之原因:為兼顧市場機制及考量公司資金運用，同時維護股東權益，故本次庫藏股買回執行率為31.48%，未完全執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,549,6205,詮欣,100/12/28,3,"494,871,885","3,000,000",11.50,23.00,100/12/29,101/02/24,Y,,"1,410,000","1,410,000",47.00,"24,260,614",17.21,1.88,"本公司視股價變化採分批買回策略,為兼顧市場機制及維護股東權益,故本次未能執行完畢.",維護公司信用及股東權益並辦理註銷
sii,False,549,6205,詮欣,109/03/23,3,"883,891,577","3,000,000",15.00,30.00,109/03/24,109/05/23,Y,,"627,000","627,000",20.90,"13,366,888",21.32,0.87,本公司為兼顧市場機制及維護全體股東權益，視股價變化及成交量狀況採分批買回策略，因而未依原預定數量完全執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,549,6205,詮欣,114/04/11,1,"1,576,916,801","3,000,000",31.50,80.00,114/04/14,114/06/13,Y,,"1,500,000",,50.00,"73,277,805",48.85,1.82,本公司視股價變化採分批買回策略，為兼顧市場機制及維護股東權益，故本次未能執行完畢。,轉讓股份予員工
sii,True,累計,6205,詮欣,----,----,----,"20,000,000",----,----,----,----,----,,"8,514,000","7,014,000",42.57,"311,741,647",----,----,----,----
sii,False,550,6206,飛捷,97/10/24,3,"1,004,196,180","5,000,000",30.00,77.00,97/10/27,97/12/24,Y,,"4,853,000","4,853,000",97.06,"201,358,461",41.49,5.81,執行期間股價回穩，故未執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,550,6206,飛捷,106/09/26,3,"2,704,468,923","5,000,000",80.00,105.00,106/09/27,106/11/26,Y,,"3,306,000","3,306,000",66.12,"285,952,585",86.50,2.26,"執行期間股價回穩已達維護公司信用及股東權益之目的,故未執行完畢",維護公司信用及股東權益並辦理註銷
sii,True,累計,6206,飛捷,----,----,----,"10,000,000",----,----,----,----,----,,"8,159,000","8,159,000",81.59,"487,311,046",----,----,----,----
sii,False,551,6209,今國光,96/08/23,1,"1,701,209,296","5,000,000",34.00,60.00,96/08/24,96/10/23,Y,,"1,552,000","1,552,000",31.04,"61,513,800",39.64,1.27,依市場狀況及維持穩定股價進行買回，受價量因素、並為顧及本公司股東權益，致期限屆滿，仍未執行完成。,轉讓股份予員工
sii,True,累計,6209,今國光,----,----,----,"5,000,000",----,----,----,----,----,,"1,552,000","1,552,000",31.04,"61,513,800",----,----,----,----
sii,False,552,6213,聯茂,92/02/21,1,"173,451,000","2,000,000",10.00,15.00,92/02/24,92/04/23,Y,,"1,424,000","1,424,000",71.20,"16,303,100",11.45,1.75,執行期間股價回穩，為顧及員工未來認購意願，故未完全執行完畢。,轉讓股份予員工
sii,False,552,6213,聯茂,95/06/15,1,"613,091,179","1,200,000",20.00,27.00,95/06/16,95/08/15,Y,,"550,000","550,000",45.83,"12,898,353",23.45,0.28,配合盈餘轉增資時間(確認配股配息率)、配合國內第三次無擔保可轉換公司債買回期間之轉換相關事宜。,轉讓股份予員工
sii,False,552,6213,聯茂,96/12/18,3,"1,660,481,636","4,000,000",25.00,40.00,96/12/19,97/02/18,Y,,"4,000,000","4,000,000",100.00,"138,448,018",34.61,1.45,,維護公司信用及股東權益並辦理註銷
sii,False,552,6213,聯茂,97/10/06,2,"1,356,738,720","6,000,000",18.00,35.00,97/10/07,97/11/06,Y,,"6,000,000","6,000,000",100.00,"120,858,932",20.14,2.20,,股權轉換
sii,False,552,6213,聯茂,97/10/28,1,"1,646,296,643","8,000,000",17.00,30.00,97/10/29,97/12/28,Y,,"8,000,000","8,000,000",100.00,"116,824,620",14.60,2.71,,轉讓股份予員工
sii,False,552,6213,聯茂,98/04/29,2,"1,249,060,994","8,000,000",16.00,24.00,98/04/30,98/06/29,Y,,"8,000,000","8,000,000",100.00,"155,569,457",19.45,2.79,,股權轉換
sii,False,552,6213,聯茂,100/01/05,2,"2,703,309,164","1,209,000",43.00,50.00,100/01/06,100/02/01,Y,,"1,209,000","1,209,000",100.00,"54,819,152",45.34,0.42,,股權轉換
sii,False,552,6213,聯茂,100/02/14,1,"2,703,309,164","3,000,000",43.00,52.00,100/02/15,100/04/14,Y,,"3,000,000","3,000,000",100.00,"144,248,000",48.08,1.05,,轉讓股份予員工
sii,False,552,6213,聯茂,100/06/20,1,"2,506,871,610","5,000,000",40.00,48.00,100/06/21,100/08/20,Y,,"5,000,000","5,000,000",100.00,"194,693,728",38.94,1.74,,轉讓股份予員工
sii,False,552,6213,聯茂,103/10/17,3,"3,215,472,192","10,000,000",21.45,30.00,103/10/20,103/12/19,Y,,"9,408,000","9,408,000",94.08,"221,124,732",23.50,2.87,為兼顧市場機制不影響股價、並維護股東權益，公司視股價變化及考量資金效益，故本次庫藏股未能執行完畢。,維護公司信用及股東權益並辦理註銷
sii,False,552,6213,聯茂,104/03/19,3,"2,788,740,325","5,000,000",24.00,32.00,104/03/20,104/05/19,Y,,"5,000,000","5,000,000",100.00,"124,421,961",24.88,1.57,,維護公司信用及股東權益並辦理註銷
sii,False,552,6213,聯茂,104/08/11,3,"3,004,567,378","5,000,000",18.00,28.00,104/08/12,104/10/08,Y,,"5,000,000","5,000,000",100.00,"98,581,456",19.72,1.60,,維護公司信用及股東權益並辦理註銷
sii,False,552,6213,聯茂,105/01/15,3,"3,109,741,419","5,000,000",17.00,30.00,105/01/18,105/03/17,Y,,"5,000,000","5,000,000",100.00,"128,912,112",25.78,1.62,,維護公司信用及股東權益並辦理註銷
sii,False,552,6213,聯茂,111/07/08,3,"16,441,409,181","10,000,000",60.00,134.00,111/07/08,111/09/07,Y,,"10,000,000","10,000,000",100.00,"732,397,556",73.24,2.61,,維護公司信用及股東權益並辦理註銷
sii,False,552,6213,聯茂,111/08/23,3,"16,806,865,558","10,000,000",60.00,104.00,111/08/23,111/10/21,Y,,"10,000,000","10,000,000",100.00,"667,211,651",66.72,2.61,,維護公司信用及股東權益並辦理註銷
sii,True,累計,6213,聯茂,----,----,----,"83,409,000",----,----,----,----,----,,"81,591,000","81,591,000",97.82,"2,927,312,828",----,----,----,----
sii,False,553,6214,精誠,97/08/22,3,"11,102,637,182","10,000,000",17.75,39.32,97/08/25,97/10/24,Y,,"10,000,000","10,000,000",100.00,"232,784,024",23.28,3.12,,維護公司信用及股東權益並辦理註銷
sii,False,553,6214,精誠,97/10/21,3,"11,238,873,894","19,000,000",12.64,33.86,97/10/22,97/12/21,Y,,"11,560,000","11,560,000",60.84,"210,196,214",18.18,4.01,市場成交量不足以致無法執行完畢,維護公司信用及股東權益並辦理註銷
sii,False,553,6214,精誠,98/02/06,3,"10,907,855,762","26,700,000",11.90,26.73,98/02/09,98/04/08,Y,,"3,029,000","3,029,000",11.34,"56,591,872",18.68,1.13,市場成交量不足以致無法執行完畢,維護公司信用及股東權益並辦理註銷
sii,False,553,6214,精誠,100/04/18,3,"10,974,371,654","10,000,000",29.54,62.02,100/04/19,100/06/18,Y,,"7,800,000","7,800,000",78.00,"326,820,136",41.90,2.93,考量市場機制，為維護整體股東權益，本公司視股價變化採取分批買回策略。,維護公司信用及股東權益並辦理註銷
sii,True,累計,6214,精誠,----,----,----,"65,700,000",----,----,----,----,----,,"32,389,000","32,389,000",49.30,"826,392,246",----,----,----,----
sii,False,554,6215,和椿,93/11/25,1,"123,669,345","1,500,000",30.00,40.00,93/11/29,94/01/28,Y,,"1,500,000","1,500,000",100.00,"52,087,645",34.73,4.43,,轉讓股份予員工
sii,True,累計,6215,和椿,----,----,----,"1,500,000",----,----,----,----,----,,"1,500,000","1,500,000",100.00,"52,087,645",----,----,----,----
sii,False,555,6216,居易,94/10/13,1,"258,736","1,500,000",17.92,48.17,94/10/17,94/12/16,Y,,"1,500,000","1,500,000",100.00,"38,607,141",25.74,2.40,,轉讓股份予員工
sii,True,累計,6216,居易,----,----,----,"1,500,000",----,----,----,----,----,,"1,500,000","1,500,000",100.00,"38,607,141",----,----,----,----
sii,False,556,6224,聚鼎,94/10/13,1,"114,930,402","2,000,000",25.00,35.00,94/10/14,94/12/13,Y,,"1,793,000","1,793,000",89.65,"48,476,041",27.04,2.98,執行率達89.65%，考量買回期間股價波動相對穩定，為維護整體股東權益，故未依原預定數量全數買回。,轉讓股份予員工
sii,False,556,6224,聚鼎,96/12/14,1,"248,436,631","2,000,000",25.00,40.00,96/12/17,97/02/16,Y,,"1,536,000","1,536,000",76.80,"49,004,522",31.90,2.24,考量買回期間股價波動相對穩定，為維護整體股東權益，故未依原預定數量全數買回。,轉讓股份予員工
sii,False,556,6224,聚鼎,100/08/25,1,"681,733,714","3,000,000",40.00,55.00,100/08/26,100/10/25,Y,,"984,000","984,000",32.80,"48,054,245",48.84,1.24,係因為兼顧市場機制及維護整體股東權益，本公司視股價變化考量資金之有效運用，故未全部執行完畢。,轉讓股份予員工
sii,False,556,6224,聚鼎,100/12/16,1,"787,003,981","3,000,000",40.00,50.00,100/12/19,101/02/18,Y,,"762,000","762,000",25.40,"34,311,738",45.03,0.96,為顧及市場機制及考量整體資金之有效運用，故未予以全部執行完畢。,轉讓股份予員工
sii,False,556,6224,聚鼎,114/05/09,1,"1,474,843,417","2,000,000",35.00,60.00,114/05/12,114/07/08,Y,,"1,000,000",,50.00,"48,207,720",48.21,1.17,本公司於執行庫藏股買回期間，綜合考量市場狀況、資金運用效率及股東權益維護，故未將買回計畫全數執行。,轉讓股份予員工
sii,True,累計,6224,聚鼎,----,----,----,"12,000,000",----,----,----,----,----,,"6,075,000","5,075,000",50.63,"228,054,266",----,----,----,----
sii,False,557,6225,天瀚,93/04/26,3,"681,182,706","2,500,000",29.00,50.00,93/04/27,93/06/26,Y,,"2,500,000","2,500,000",100.00,"81,176,400",32.47,1.69,,維護公司信用及股東權益並辦理註銷
sii,False,557,6225,天瀚,93/11/10,1,"478,338,154","7,000,000",11.00,20.00,93/11/11,94/01/10,Y,,"7,000,000","7,000,000",100.00,"99,701,750",14.24,4.03,,轉讓股份予員工
sii,False,557,6225,天瀚,96/12/18,1,"260,657,095","2,500,000",13.00,25.00,96/12/19,97/01/18,Y,,"2,500,000","2,500,000",100.00,"48,319,005",19.33,1.54,,轉讓股份予員工
sii,True,累計,6225,天瀚,----,----,----,"12,000,000",----,----,----,----,----,,"12,000,000","12,000,000",100.00,"229,197,155",----,----,----,----
sii,False,558,6226,光鼎,96/12/27,1,"85,895,400","1,000,000",11.00,22.00,96/12/28,97/02/27,Y,,"1,000,000",,100.00,"12,938,617",12.94,1.40,,轉讓股份予員工
sii,False,558,6226,光鼎,97/07/28,1,"27,702,000","800,000",8.00,17.00,97/07/29,97/09/28,Y,,"800,000",,100.00,"8,388,422",10.49,1.11,,轉讓股份予員工
sii,False,558,6226,光鼎,100/08/19,1,"30,950,610","1,300,000",8.00,16.00,100/08/22,100/10/18,Y,,"504,000","393,624",38.77,"4,419,795",8.77,0.55,為兼顧市場機制不影響股價，本公司視股價變化及成交量狀況採行分批買回策略，故未執行完畢。,轉讓股份予員工
sii,False,558,6226,光鼎,104/06/25,1,"103,031,043","2,000,000",7.00,12.00,104/06/26,104/08/24,Y,,"1,334,000","1,334,000",66.70,"9,876,893",7.40,1.45,基於維護公司股東權益及兼顧市場機制下，公司依股價變化採限價限量分批買回策略，因部份買單未能成交等因素，致本次未予以執行完畢。,轉讓股份予員工
sii,False,558,6226,光鼎,107/11/09,1,"101,831,519","5,000,000",8.50,12.00,107/11/09,108/01/08,Y,,"2,800,000","2,800,000",56.00,"25,556,268",9.13,2.44,基於維護股東權益並兼顧市場機制，公司視股價變化及成交量狀況採取分批買回策略，故未全數執行完畢。,轉讓股份予員工
sii,False,558,6226,光鼎,109/03/13,1,"68,477,507","4,292,000",5.00,10.00,109/03/13,109/05/12,Y,,"1,085,000",,25.28,"7,935,684",7.31,0.94,基於維護股東權益並兼顧市場機制，公司視股價變化及成交量狀況採取分批買回策略，故未全數執行完畢。,轉讓股份予員工
sii,True,累計,6226,光鼎,----,----,----,"14,392,000",----,----,----,----,----,,"7,523,000","4,527,624",52.27,"69,115,679",----,----,----,----
sii,False,559,6235,華孚,97/06/25,3,"1,518,892,588","10,000,000",7.50,20.00,97/06/26,97/08/25,Y,,"6,914,000","6,914,000",69.14,"65,831,607",9.52,2.88,市場價格已回歸穩定，已達成執行買回之目的。,維護公司信用及股東權益並辦理註銷
sii,True,累計,6235,華孚,----,----,----,"10,000,000",----,----,----,----,----,,"6,914,000","6,914,000",69.14,"65,831,607",----,----,----,----
sii,False,560,6239,力成,101/05/10,3,"27,142,286,824","20,000,000",50.00,70.00,101/05/11,101/07/10,Y,,"20,000,000","20,000,000",100.00,"1,159,680,197",57.98,2.50,,維護公司信用及股東權益並辦理註銷
sii,False,560,6239,力成,101/12/13,1,"28,220,518,746","15,000,000",40.00,60.00,101/12/14,102/01/31,Y,,"15,000,000","15,000,000",100.00,"691,500,839",46.10,1.93,,轉讓股份予員工
sii,False,560,6239,力成,110/11/29,3,"40,702,831,856","20,000,000",90.00,130.00,110/11/30,111/01/28,Y,,"20,000,000","20,000,000",100.00,"1,961,754,173",98.09,2.57,,維護公司信用及股東權益並辦理註銷
sii,False,560,6239,力成,115/08/07,1,"47,961,609,111","10,000,000",250.00,350.00,115/08/10,115/09/30,N,,,,,,,,,轉讓股份予員工
sii,True,累計,6239,力成,----,----,----,"65,000,000",----,----,----,----,----,,"55,000,000","55,000,000",84.62,"3,812,935,209",----,----,----,----
sii,False,561,6243,迅杰,93/03/31,1,"42,027,519","1,000,000",25.00,35.00,93/04/06,93/06/05,Y,,"958,000","958,000",95.80,"27,745,200",28.96,3.50,買回數量已足夠現階段作為轉讓給員工之用,轉讓股份予員工
sii,False,561,6243,迅杰,94/10/28,1,"168,338,257","1,500,000",22.50,50.00,94/10/31,94/11/30,Y,,"113,000","113,000",7.53,"3,919,457",34.69,0.26,執行期間股價大幅上揚，因顧及股東權益，致部分買單無法成交。,轉讓股份予員工
sii,False,561,6243,迅杰,95/03/23,1,"100,143,747","1,500,000",37.50,52.50,95/03/24,95/05/23,Y,,"422,000","422,000",28.13,"19,979,565",47.34,0.97,"股價已超過本公司買回之區間價格上限,致未能執行完畢。",轉讓股份予員工
sii,False,561,6243,迅杰,95/06/13,1,"129,389,473","1,000,000",35.00,60.00,95/06/14,95/07/13,Y,,"1,000,000","1,000,000",100.00,"44,482,234",44.48,2.29,,轉讓股份予員工
sii,False,561,6243,迅杰,96/12/26,1,"801,181,701","1,500,000",72.00,120.00,96/12/27,97/02/26,Y,,"1,500,000","1,500,000",100.00,"114,930,376",76.62,2.33,,轉讓股份予員工
